id,count-2033-1,count-2033-2,count-2033-3,count-2033-4,count-2033-5,count-2033-6,count-2033-7,count-2033-8,count-2033-9,count-2033-10,count-2033-11,count-2033-12,count-2034-1,count-2034-2,count-2034-3,count-2034-4,count-2034-5,count-2034-6,count-2034-7,count-2034-8,count-2034-9,count-2034-10,count-2034-11,count-2034-12,volume-2033-1,volume-2033-2,volume-2033-3,volume-2033-4,volume-2033-5,volume-2033-6,volume-2033-7,volume-2033-8,volume-2033-9,volume-2033-10,volume-2033-11,volume-2033-12,volume-2034-1,volume-2034-2,volume-2034-3,volume-2034-4,volume-2034-5,volume-2034-6,volume-2034-7,volume-2034-8,volume-2034-9,volume-2034-10,volume-2034-11,volume-2034-12
e0ba1df794,22,1,3,3,4,6,4,3,3,6,8,1,2,2,12,2,5,1,3,4,3,2,1,9,172389,10958,33138,43337,43114,110093,109481,60518,79776,113890,79855,9013,20018,199958,126007,8526,73075,4102,51754,68719,83830,45601,4232,57843
dd10681565,22,1,3,3,4,6,4,11,7,5,5,2,4,2,2,3,4,1,3,2,3,2,3,3,172389,10958,33138,43337,43114,110093,109481,44853,38081,21412,34687,3348,22430,199958,5247,19576,18585,3847,51754,33735,83830,16176,15144,43641
9b866c22ff,22,1,3,3,4,6,4,3,2,3,1,4,2,3,3,2,3,3,3,4,4,6,5,5,172389,10958,33138,43337,43114,110093,109481,35677,5899,17302,11958,29503,14791,18453,22672,15079,19075,19224,18250,22407,28475,35908,23982,40348
e686313ab1,22,1,3,3,4,6,4,3,2,3,1,4,2,1,3,2,3,3,3,4,4,6,5,5,172389,10958,33138,43337,43114,110093,109481,35677,5899,17302,11958,29503,14791,251283,22672,15079,19075,19224,18250,22407,28475,35908,23982,40348
dad0059414,22,1,3,3,4,6,4,3,2,3,1,4,2,1,3,2,3,3,3,32,23,6,5,5,172389,10958,33138,43337,43114,110093,109481,35677,5899,17302,11958,29503,14791,251283,22672,15079,19075,19224,18250,406041,187972,35908,23982,40348
fce6f01786,22,1,3,3,4,6,4,3,2,3,1,4,2,1,3,2,3,3,3,2,2,1,1,1,172389,10958,33138,43337,43114,110093,109481,35677,5899,17302,11958,29503,14791,251283,22672,15079,19075,19224,18250,83263,33940,53144,65262,41503
e47f2a8c95,22,1,3,3,4,6,4,3,2,3,1,4,2,1,5,1,1,2,2,3,5,3,2,2,172389,10958,33138,43337,43114,110093,109481,35677,5899,17302,11958,29503,14791,3457,21893,2745,2476,7270,9385,14881,15387,8282,5133,11410
7e17278605,22,1,3,3,4,6,4,3,2,3,1,4,2,1,5,1,1,2,2,3,5,3,15,2,172389,10958,33138,43337,43114,110093,109481,35677,5899,17302,11958,29503,14791,3457,21893,2745,2476,7270,9385,14881,15387,8282,190605,10629
1b439f28ba,22,1,3,3,4,6,4,9,6,3,1,1,1,2,2,1,1,2,3,7,1,4,2,2,172389,10958,33138,43337,43114,110093,109481,18312,60001,17302,21034,19491,3323,26920,1659,3502,2476,21610,34404,12819,30278,24206,11327,10629
e969d94cb6,22,1,3,3,4,6,4,9,6,3,1,1,1,2,2,1,1,2,3,7,1,4,15,6,172389,10958,33138,43337,43114,110093,109481,18312,60001,17302,21034,19491,3323,26920,1659,3502,2476,21610,34404,12819,30278,24206,179845,169557
49d6b83591,22,1,3,3,4,6,4,9,6,3,1,1,1,2,2,1,1,2,3,7,1,4,15,70,172389,10958,33138,43337,43114,110093,109481,18312,60001,17302,21034,19491,3323,26920,1659,3502,2476,21610,34404,12819,30278,24206,179845,311270
15b808ac3f,22,1,3,3,4,6,4,9,6,3,1,1,1,2,2,1,1,2,1,1,4,8,7,4,172389,10958,33138,43337,43114,110093,109481,18312,60001,17302,21034,19491,3323,26920,1659,3502,2476,21610,126949,110668,182779,452042,278769,365186
5c8861329b,22,1,3,3,4,6,4,9,6,4,1,1,1,10,2,25,16,2,1,1,4,8,7,4,172389,10958,33138,43337,43114,110093,109481,18312,60001,16421,15590,19491,3323,9954,1659,131002,31880,21610,126949,110668,182779,452042,278769,365186
acff0162d7,22,1,3,1,5,1,4,9,6,4,1,1,1,10,2,25,16,2,1,1,4,8,7,4,172389,10958,33138,95326,480924,74216,109481,18312,60001,16421,15590,19491,3323,9954,1659,131002,31880,21610,126949,110668,182779,452042,278769,365186
8a896e2f07,22,1,3,1,5,1,4,9,6,4,1,1,1,10,2,1,1,4,4,13,5,7,8,17,172389,10958,33138,95326,480924,74216,109481,18312,60001,16421,15590,19491,3323,9954,1659,6020,6791,59602,48516,181777,97026,151551,104425,194514
8141cf2063,22,1,3,1,5,1,2,1,2,4,1,2,1,1,2,1,2,4,2,4,1,1,1,17,172389,10958,33138,95326,480924,74216,1662,867,1794,16421,737,1547,3323,809,1659,657,1778,59602,1596,3258,697,736,736,194514
c92a909a87,22,1,3,1,5,1,2,1,2,10,3,2,1,1,2,1,2,4,2,4,1,1,1,17,172389,10958,33138,95326,480924,74216,1662,867,1794,422911,87702,1547,3323,809,1659,657,1778,59602,1596,3258,697,736,736,194514
7dcc6dbc22,22,1,3,1,5,1,2,1,2,10,3,2,1,1,2,1,2,4,2,1,2,3,5,1,172389,10958,33138,95326,480924,74216,1662,867,1794,422911,87702,1547,3323,809,1659,657,1778,59602,15132,7757,10647,14250,61186,2856
6eb8c83bad,22,1,3,1,5,1,2,1,2,10,3,2,1,1,2,1,2,4,2,1,2,1,1,1,172389,10958,33138,95326,480924,74216,1662,867,1794,422911,87702,1547,3323,809,1659,657,1778,59602,15132,915564,10647,218718,175155,2856
a7d39eb614,22,1,3,21,5,1,2,1,2,10,3,2,1,1,2,1,2,4,2,1,1,1,1,1,172389,10958,33138,90119,480924,74216,1662,867,1794,422911,87702,1547,3323,809,1659,657,1778,59602,15132,915564,12969,529,175155,2856
a1051c396e,22,1,3,21,5,1,2,1,2,10,3,2,1,1,2,1,2,4,32,1,1,1,1,1,172389,10958,33138,90119,480924,74216,1662,867,1794,422911,87702,1547,3323,809,1659,657,1778,59602,156916,915564,12969,529,175155,2856
30a5ec01aa,22,1,3,21,5,2,23,1,2,10,8,16,1,1,2,1,2,4,32,1,1,1,1,1,172389,10958,33138,90119,480924,13460,81355,867,1794,422911,35581,95526,3323,809,1659,657,1778,59602,156916,915564,12969,529,175155,2856
0c1bc36fb4,22,1,3,21,5,2,23,1,2,10,8,16,1,1,2,1,1,1,1,1,1,1,1,1,172389,10958,33138,90119,480924,13460,81355,867,1794,422911,35581,95526,3323,809,1659,657,19606,15044,15044,15044,12969,65499,61955,2856
f860d4a7d0,22,1,3,1,2,1,3,1,3,4,8,3,1,1,2,1,1,1,1,1,1,1,1,1,172389,10958,33138,6338,9635,6361,124026,867,220774,26688,35581,18535,34820,809,1659,657,19606,15044,15044,15044,12969,65499,61955,2856
887f172097,22,1,3,1,2,1,3,1,3,4,8,3,1,1,2,1,1,1,2,2,2,2,2,1,172389,10958,33138,6338,9635,6361,124026,867,220774,26688,35581,18535,34820,809,1659,657,19606,1450,9843,7514,7137,10607,5110,2856
0dc729ce0e,22,1,3,1,2,1,3,1,3,4,8,3,1,4,10,1,1,1,2,2,2,2,2,1,172389,10958,33138,6338,9635,6361,124026,867,220774,26688,35581,18535,34820,8307,37415,657,19606,1450,9843,7514,7137,10607,5110,8275
51c0848592,22,1,3,1,2,1,3,1,3,4,8,3,1,4,10,1,1,1,2,2,2,2,2,1,172389,10958,33138,6338,9635,6361,124026,867,220774,26688,35581,18535,34820,8307,37415,657,19606,1450,9843,7514,7137,10607,37871,26672
ab86c3af40,22,1,3,1,2,1,3,1,3,4,8,3,1,4,10,2,1,5,2,7,7,13,6,22,172389,10958,33138,6338,9635,6361,124026,867,220774,26688,35581,18535,34820,8307,37415,3125,19606,42806,13086,40377,43396,76304,36535,128877
ace07a3386,22,1,3,1,2,12,3,1,3,4,8,3,1,4,10,2,1,14,2,7,7,13,6,22,172389,10958,33138,6338,9635,115937,124026,867,220774,26688,35581,18535,34820,8307,37415,3125,19606,273068,13086,40377,43396,76304,36535,128877
7ff35593c0,22,1,3,1,2,12,6,1,3,1,8,3,1,4,10,2,1,14,2,7,7,13,6,14,172389,10958,33138,6338,9635,115937,37037,6788,20863,10584,35581,18535,34820,8307,37415,3125,19606,273068,13086,40377,43396,76304,36535,74881
965e0ea27c,22,1,3,1,2,4,6,1,3,3,8,3,1,4,10,2,1,14,2,7,7,13,6,14,172389,10958,33138,6338,9635,15741,37037,6788,20863,18091,35581,18535,34820,8307,37415,3125,19606,273068,13086,40377,43396,76304,36535,74881
11700f6a64,22,1,3,1,1,2,2,1,2,1,8,2,2,1,1,2,1,14,2,7,7,13,6,14,172389,10958,33138,6338,11558,27389,27213,2566,37670,29717,35581,17742,32046,19770,19770,3125,19606,273068,13086,40377,43396,76304,36535,74881
7ac19f83f9,22,1,3,1,1,2,2,1,2,1,8,2,2,1,1,2,1,14,2,7,7,13,31,14,172389,10958,33138,6338,11558,27389,27213,2566,37670,29717,35581,17742,32046,19770,19770,3125,19606,273068,13086,40377,43396,76304,519151,74881
ace7fd624c,22,1,3,1,1,2,1,1,2,2,8,2,2,1,1,2,1,14,2,7,1,13,31,14,172389,10958,33138,6338,11558,27389,6362,2566,37670,12721,35581,17742,32046,19770,19770,3125,10190,273068,13086,40377,10561,76304,519151,74881
397257a120,22,1,3,1,1,2,2,1,2,2,5,4,2,2,1,1,4,2,3,4,2,2,5,9,172389,10958,33138,6338,11558,27389,6870,9885,29203,12721,49086,16558,20838,21943,3492,9639,19307,19426,28910,44336,14753,14166,40069,61249
b0ec144149,22,1,3,1,1,1,1,1,2,2,1,4,2,2,1,1,4,1,1,1,2,2,5,9,172389,10958,33138,6338,11558,4191,346,9885,29203,12721,17000,16558,20838,21943,3492,9639,19307,1798,697,833,14753,2564,40069,61249
e2c201671c,3,1,3,1,1,1,1,1,2,2,1,4,2,2,1,1,4,1,1,1,2,2,5,9,20625,10958,33138,6338,11558,4191,346,9885,29203,12721,17000,16558,20838,21943,3492,9639,19307,1798,697,833,14753,2564,40069,61249
4bf8f4d9a5,3,1,3,1,1,1,1,1,2,2,1,4,2,2,1,1,4,1,1,1,2,2,5,9,20625,10958,33138,6338,11558,4191,346,9885,29203,12721,17000,16558,22449,21943,3492,9639,19307,1798,697,833,14753,2564,40069,61249
cf6e6d2fd1,3,1,3,1,1,1,4,9,5,3,2,4,2,2,1,1,4,1,1,1,8,7,2,4,20625,10958,33138,6338,11558,4191,9571,20205,10487,7791,2982,16558,22449,21943,3492,9639,19307,1798,697,3086,34139,50075,5724,22648
166964b9e9,1,1,3,1,1,1,4,2,5,3,2,4,2,2,1,1,4,1,1,1,8,7,2,4,5155,7875,33138,6338,11558,4191,9571,28982,10487,7791,2982,16558,22449,21943,3492,9639,19307,1798,697,3086,34139,50075,5724,22648
15326729e0,1,1,3,1,1,1,4,2,5,3,2,4,2,2,1,1,4,1,1,1,8,7,27,21,5155,7875,33138,6338,11558,4191,9571,28982,10487,7791,2982,16558,22449,21943,3492,9639,19307,1798,697,3086,34139,50075,105600,101233
c3c6fd00e4,1,1,3,1,1,1,4,2,5,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,5155,7875,33138,6338,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,15790,9549,30434,15780,6231,6231,11719,6231,11719,11719
210c323825,1,1,3,1,1,1,4,2,5,1,1,1,1,1,2,1,4,6,1,1,1,1,1,1,5155,7875,33138,6338,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,15790,9549,22535,69419,13785,6231,11719,6231,11719,11719
12f172e87e,1,1,3,1,1,1,4,2,5,1,1,1,1,1,2,1,4,6,1,1,1,5,1,1,5155,7875,33138,6338,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,15790,9549,22535,69419,13785,6231,11719,30024,11719,11719
f93c8c69ee,1,1,2,14,1,1,4,2,5,1,1,1,1,1,8,5,4,6,1,1,1,5,1,1,5155,7875,10293,170933,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,100692,109410,22535,69419,13785,6231,11719,30024,11719,11719
69a3adb687,1,1,2,14,1,1,4,2,5,1,1,1,1,1,8,5,1,6,1,1,1,5,1,1,5155,7875,10293,170933,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,100692,109410,25157,69419,13785,6231,26231,30024,11719,11719
6d13e895f8,1,1,2,14,1,1,4,2,5,1,1,1,1,1,8,5,1,1,1,1,1,1,1,1,5155,7875,10293,170933,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,100692,109410,666174,664909,13785,6231,454502,25934,623298,11719
4e5b52a648,1,1,2,14,1,1,4,2,5,1,1,1,1,1,8,5,1,1,1,1,1,12,5,4,5155,7875,10293,170933,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,100692,109410,666174,664909,13785,6231,454502,159040,52043,47932
45449b0862,1,1,2,14,1,1,4,2,5,1,1,1,1,1,8,5,1,1,1,1,1,4,3,2,5155,7875,10293,170933,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,100692,109410,666174,664909,13785,6231,15096,84507,60870,32209
2b16e08d54,1,1,2,14,1,1,4,2,5,1,1,1,1,1,8,5,1,1,1,30,1,4,3,2,5155,7875,10293,170933,11558,4191,9571,28982,10487,6231,21411,6231,6231,33772,100692,109410,666174,664909,13785,315856,15096,84507,60870,32209
48460c7487,1,1,2,14,1,1,1,2,3,2,2,2,1,2,2,2,1,2,4,1,5,4,6,7,5155,7875,10293,170933,11558,4191,21233,28982,17913,28148,22175,22432,16418,124459,22289,20561,18731,121902,155255,27455,37237,151703,142209,167473
8eee3115f3,1,1,2,14,1,1,1,2,3,2,2,2,1,2,2,2,1,12,1,1,5,4,6,7,5155,7875,10293,170933,11558,4191,21233,28982,17913,28148,22175,22432,16418,124459,22289,20561,18731,77310,3888,27455,37237,151703,142209,167473
fbb3479922,1,1,2,14,1,1,1,2,3,2,2,2,1,2,3,6,1,1,6,1,5,4,6,3,5155,7875,10293,170933,11558,4191,21233,28982,17913,28148,22175,22432,16418,124459,126875,117412,34955,39612,283570,27455,37237,151703,142209,204114
a57eaf3c13,1,1,2,14,1,1,1,2,3,2,1,1,1,1,2,6,1,1,1,1,5,4,6,3,5155,7875,10293,170933,11558,4191,717,28982,17913,10077,9438,8926,16418,8926,17788,117412,9745,39612,8926,8926,37237,151703,142209,204114
89b65a73f7,1,1,2,14,1,1,1,2,3,2,1,1,2,3,2,5,2,1,1,1,5,4,6,3,5155,7875,10293,170933,11558,4191,717,28982,17913,10077,9438,7340,39387,123890,156698,330888,45867,39612,8926,8926,37237,151703,142209,204114
720c67ab7d,1,1,2,14,1,1,43,2,3,2,1,1,2,3,2,5,2,1,1,1,5,4,6,3,5155,7875,10293,170933,11558,4191,846182,28982,17913,10077,9438,7340,39387,123890,156698,330888,45867,39612,8926,8926,37237,151703,142209,204114
81b1dc6244,1,1,2,14,1,1,43,2,3,2,1,1,2,3,2,5,49,1,1,1,5,4,6,3,5155,7875,10293,170933,11558,4191,846182,28982,17913,10077,9438,7340,39387,123890,156698,330888,268116,39612,8926,8926,37237,151703,142209,204114
6fe36c73c4,1,1,2,14,1,1,43,2,3,2,1,1,2,3,2,5,3,2,3,7,7,3,4,3,5155,7875,10293,170933,11558,4191,846182,28982,17913,10077,9438,7340,39387,123890,156698,330888,48272,21323,39235,60611,36371,55334,32653,204114
6617529b9a,1,1,2,14,1,1,43,2,3,2,1,1,2,3,5,5,2,1,3,3,8,12,5,7,5155,7875,10293,170933,272,4191,846182,28982,17913,10077,9438,7340,39387,123890,16072,330888,22870,7547,49968,87725,146991,186724,78898,106449
b3ccf8ce16,1,1,2,14,1,1,43,2,3,2,1,1,2,10,2,3,5,6,4,6,8,6,7,20,5155,7875,10293,170933,272,4191,846182,28982,17913,10077,9438,7340,39387,82502,8062,14079,63073,56608,32795,66312,110252,69291,213451,249205
fff1754102,1,1,2,14,1,1,43,1,3,2,1,1,2,10,2,3,5,6,34,6,2,6,1,2,5155,7875,10293,170933,272,4191,846182,27150,17913,10077,9438,7340,39387,82502,8062,14079,63073,56608,429283,42426,17494,69291,4085,13257
64ff79c767,1,1,2,14,1,1,43,1,3,2,1,1,2,10,2,3,5,1,4,3,2,2,2,2,5155,7875,10293,170933,272,4191,846182,27150,17913,10077,9438,7340,39387,82502,8062,14079,63073,8248,43295,21123,11095,11573,7947,13257
78f368d99d,1,1,2,14,1,1,43,1,5,3,2,4,2,1,2,3,5,1,4,3,2,2,2,2,5155,7875,10293,170933,272,4191,846182,27150,47818,29295,11081,37290,39387,6411,8062,14079,63073,8248,43295,21123,11095,11573,7947,13257
faea17f65b,20,1,2,14,1,1,43,1,5,3,2,4,2,1,2,3,5,1,4,3,2,2,2,2,270906,7875,10293,170933,272,4191,846182,27150,47818,29295,11081,37290,39387,6411,8062,14079,63073,8248,43295,21123,11095,11573,7947,13257
d554411910,20,1,2,17,5,1,43,1,5,3,2,4,2,1,2,1,12,6,4,3,2,2,2,2,270906,7875,10293,569840,134792,4589,846182,27150,47818,29295,11081,37290,39387,6411,8062,60431,413398,126942,43295,21123,11095,11573,7947,13257
00ffc7c38b,20,1,2,17,5,1,43,1,5,3,2,4,11,1,2,1,12,6,4,3,2,2,2,2,270906,7875,10293,569840,134792,4589,846182,27150,47818,29295,11081,37290,815456,6411,8062,60431,413398,126942,43295,21123,11095,11573,7947,13257
01e75670d6,20,1,2,17,5,1,2,1,2,1,2,1,11,1,1,1,1,6,4,2,2,1,2,2,270906,7875,10293,569840,134792,3521,14760,27150,13520,15866,11081,7264,815456,8889,15615,60431,16413,126942,43295,12832,11095,5071,13837,13257
c0cb240f31,20,1,2,17,5,1,2,1,2,1,2,1,11,1,1,1,3,9,1,2,2,2,1,2,270906,7875,10293,569840,134792,3521,14760,27150,13520,15866,10439,7264,815456,8889,15615,60431,19932,48032,7416,12832,11095,10517,11005,13257
a97358bb9c,20,1,2,17,5,1,2,1,2,1,2,1,11,1,1,1,3,9,1,2,2,2,1,2,270906,7875,10293,569840,134792,3521,14760,27150,13520,15866,10439,7264,815456,8889,15615,60431,19932,48032,7416,12832,11095,10517,14500,13257
b5a437937d,20,1,2,17,5,1,2,1,2,1,2,1,11,1,13,9,3,5,5,2,5,4,8,2,270906,7875,10293,569840,134792,3521,14760,27150,13520,15866,10439,7264,815456,8889,125468,89717,31031,49722,49581,20869,49194,39780,79585,20539
426df19e0a,20,1,2,17,5,1,2,1,35,27,1,1,11,1,13,9,3,5,5,2,5,4,8,2,270906,7875,10293,569840,134792,3521,14760,27150,120051,97907,6266,7264,815456,8889,125468,89717,31031,49722,49581,20869,49194,39780,79585,20539
7812b65d93,20,1,2,17,5,1,2,1,35,27,1,1,11,1,13,9,3,5,5,2,25,5,3,2,270906,7875,10293,569840,134792,3521,14760,27150,120051,97907,6266,7264,815456,8889,125468,89717,31031,49722,49581,20869,183690,22164,21191,20539
cba63d70af,20,1,2,17,5,1,2,1,35,27,1,1,11,1,13,9,3,5,5,2,25,5,3,2,270906,7875,10293,569840,91734,3521,14760,27150,120051,97907,6266,7264,815456,8889,125468,89717,31031,49722,49581,20869,183690,22164,21191,20539
bb03901c5c,20,1,2,17,5,1,2,1,35,27,1,1,11,1,13,9,9,2,5,1,10,13,23,28,270906,7875,10293,569840,91734,3521,14760,27150,120051,97907,6266,7264,815456,8889,125468,89717,280137,16436,49581,16817,374976,267037,785166,1762511
015f6dc983,20,1,2,17,5,8,4,1,35,27,1,1,11,1,13,9,1,2,5,1,10,13,23,28,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,7264,815456,8889,125468,89717,18461,16436,49581,16817,374976,267037,785166,1762511
aa1630a98b,20,1,2,17,5,8,4,1,35,27,1,1,11,1,13,9,1,2,5,1,10,24,15,6,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,7264,815456,8889,125468,89717,18461,16436,49581,16817,374976,2279177,1330420,397759
435397f7fc,20,1,2,17,5,8,4,1,35,27,1,1,6,1,13,9,1,1,13,6,10,24,15,6,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,7264,53199,8889,125468,89717,18461,728,22112,4282,374976,2279177,1330420,397759
b23c010800,20,1,2,17,5,8,4,1,35,27,1,2,6,1,13,9,1,1,13,3,10,24,15,1,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,140224,53199,8889,125468,89717,18461,97827,22112,332602,374976,2279177,1330420,126006
f5bb3930f9,20,1,2,17,5,8,4,1,35,27,1,2,6,1,3,9,1,1,13,3,10,24,15,7,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,140224,53199,7721,12205,89717,18461,97827,22112,332602,374976,2279177,1330420,51075
f5e1371960,20,1,2,17,5,8,4,1,35,27,1,2,6,1,3,9,1,1,13,22,10,14,15,7,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,140224,53199,7721,12205,89717,18461,97827,22112,106728,374976,65098,1330420,51075
bb54ade8d2,20,1,2,17,5,8,4,1,35,27,1,2,1,10,3,1,2,2,1,8,10,5,4,5,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,140224,1311,446882,12205,27287,51854,52802,28614,365207,374976,138372,189852,204032
760576ab48,20,1,2,17,5,8,4,1,35,27,1,2,1,10,3,1,2,2,1,2,2,14,10,9,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,6266,140224,1311,446882,12205,27287,51854,52802,28614,21169,17818,128921,89505,74292
b2665dd768,20,1,2,17,5,8,4,1,35,27,4,8,1,10,1,1,2,1,1,2,2,14,10,9,270906,7875,10293,569840,91734,38653,26070,27150,120051,97907,48328,43040,10052,446882,2126,27287,51854,2333,2126,21169,17818,128921,89505,74292
d7118985e6,20,1,2,5,5,8,4,1,35,27,4,1,1,10,1,1,2,1,1,2,2,2,5,10,270906,7875,10293,41564,91734,38653,26070,27150,120051,97907,48328,2990,10052,446882,2126,27287,51854,2333,2126,21169,17818,4478,10851,19456
4baa2f4b7b,20,1,2,5,5,8,4,1,35,27,4,1,1,10,1,1,2,1,1,2,2,2,5,2,270906,7875,10293,41564,91734,38653,26070,27150,120051,97907,48328,2990,10052,446882,2126,27287,51854,2333,2126,21169,17818,361176,10851,860923
fe9c902007,20,1,2,5,5,8,4,1,35,27,4,1,1,10,1,1,2,1,1,2,2,2,5,30,270906,7875,10293,41564,91734,38653,26070,27150,120051,97907,48328,2990,10052,446882,2126,27287,51854,2333,2126,21169,17818,361176,10851,143413
9229dcd4b1,20,1,2,5,5,8,4,1,35,27,4,1,2,2,1,2,4,1,2,4,1,1,1,30,270906,7875,10293,41564,91734,38653,26070,27150,120051,97907,48328,2990,1998,5038,2126,11232,4802,2333,11366,4549,943,209,7625,143413
728e9cd448,20,1,2,5,5,8,4,1,35,27,4,1,2,1,6,4,4,5,4,6,4,6,5,5,270906,7875,10293,41564,91734,38653,26070,27150,120051,97907,48328,2990,1998,1019,38671,45079,117096,180862,139387,92876,60851,158214,101204,103996
29c54bf424,20,1,2,5,5,8,4,1,1,27,1,1,2,1,6,4,4,5,4,6,4,6,5,5,270906,7875,10293,41564,91734,38653,26070,1050,3943,97907,5867,2990,1998,1019,38671,45079,117096,180862,139387,92876,60851,158214,101204,103996
53a845a6af,20,1,2,5,5,8,4,1,1,27,1,1,2,1,6,4,4,5,4,6,4,43,13,5,270906,7875,10293,41564,91734,38653,26070,1050,3943,97907,5867,2990,1998,1019,38671,45079,117096,180862,139387,92876,60851,211350,59586,103996
2ab6e27b0f,20,1,2,5,5,8,4,1,1,27,2,1,2,1,6,4,4,5,4,6,4,1,1,2,270906,7875,10293,41564,91734,38653,26070,1050,3943,97907,52612,71605,1998,1019,38671,45079,117096,180862,139387,92876,60851,3820,23452,272141
fb5a7092ea,20,1,2,5,5,8,4,1,1,27,2,1,2,1,6,4,4,5,4,6,4,2,7,2,270906,7875,10293,41564,91734,38653,26070,1050,3943,97907,52612,71605,1998,1019,38671,45079,117096,180862,139387,92876,60851,8065,32456,6406
b61092a678,20,1,2,5,5,8,4,1,1,27,2,1,1,1,8,41,3,5,4,1,4,2,7,2,270906,7875,10293,41564,91734,38653,26070,1050,3943,97907,52612,262,1413,4485,25805,1119213,53362,180862,139387,13298,60851,8065,32456,6406
985d9aef82,20,1,2,5,5,8,4,1,1,4,2,1,1,1,8,41,3,5,4,1,4,2,7,2,270906,7875,10293,41564,91734,38653,26070,1050,3943,33968,16386,262,1413,4485,25805,1119213,53362,180862,139387,13298,60851,8065,32456,6406
c4dedd5723,20,1,2,5,5,8,4,1,1,4,2,1,1,1,8,41,3,5,4,1,30,2,7,2,270906,7875,10293,41564,91734,38653,26070,1050,3943,33968,16386,262,1413,4485,25805,1119213,53362,180862,139387,13298,178484,25273,32456,6406
ea849abc7b,20,1,2,5,5,8,4,1,1,4,2,1,1,1,8,41,3,5,4,15,5,3,2,1,270906,7875,10293,41564,91734,38653,26070,1050,3943,33968,16386,262,1413,4485,25805,1119213,53362,180862,139387,296090,99796,64789,50212,16387
15276e9757,20,40,2,5,5,8,4,1,1,4,2,1,1,1,8,41,3,5,4,15,5,8,2,1,270906,173593,10293,41564,91734,38653,26070,1050,3943,33968,16386,262,1413,4485,25805,1119213,53362,180862,139387,296090,99796,223200,50212,16387
06076d055c,20,40,2,5,5,8,4,1,1,4,2,1,1,1,8,41,3,5,4,15,5,8,2,1,270906,173593,10293,41564,91734,38653,26070,1050,3943,33968,16386,262,1413,4485,25805,1119213,53362,83622,139387,296090,99796,223200,50212,16387
9cf13cb05a,20,40,2,5,5,8,4,1,1,4,2,1,1,1,8,4,3,3,2,15,5,8,2,1,270906,173593,10293,41564,91734,38653,26070,1050,3943,33968,16386,262,1413,4485,25805,30739,53362,20214,8729,296090,99796,223200,50212,16387
31ebe2c24a,20,2,2,5,5,8,1,1,1,4,2,1,1,1,8,4,2,1,1,1,5,8,2,2,270906,6284,10293,41564,91734,38653,4188,3224,3430,33968,16386,262,1413,4485,25805,30739,309473,202760,15920,4188,99796,223200,50212,10947
f4b337d8a8,12,1,2,5,5,8,1,1,1,4,2,1,1,1,8,4,2,1,1,1,5,8,2,2,216542,9031,10293,41564,91734,38653,4188,3224,3430,33968,16386,262,1413,4485,25805,30739,309473,202760,15920,4188,99796,223200,50212,10947
4613350090,12,1,1,5,1,8,1,1,1,4,2,1,1,1,2,4,2,1,1,1,1,2,2,2,216542,9031,2108,41564,3354,38653,4188,11878,3430,33968,16386,5868,78404,4485,97536,30739,309473,202760,15920,4188,12491,185063,50212,10947
c62c34b803,12,1,1,5,1,8,1,1,1,4,2,1,1,1,2,4,2,1,1,4,2,5,2,2,216542,9031,2108,41564,3354,38653,4188,11878,3430,33968,16386,5868,78404,4485,97536,30739,309473,202760,15920,103415,52236,129114,50212,10947
ad8b150e68,12,1,1,5,1,8,1,1,1,4,2,1,1,1,2,4,2,1,1,4,1,5,2,2,216542,9031,2108,41564,3354,38653,4188,11878,3430,33968,16386,5868,78404,4485,97536,30739,309473,1935,2465,103415,5405,129114,50212,10947
d599d421e9,12,1,1,5,1,1,1,1,1,3,2,1,1,2,2,4,1,1,1,3,1,3,14,12,216542,9031,2108,41564,3354,9372,4188,3401,3430,15907,16386,4883,5937,10929,97536,30739,9071,1935,12991,28351,3557,21332,107429,111683
c12802446e,12,1,1,5,1,1,1,1,1,3,2,1,1,2,2,1,1,1,1,3,1,3,14,12,216542,9031,2108,41564,3354,9372,4188,3401,3430,15907,16386,8067,5937,10929,97536,3549,6593,1935,12991,28351,4214,21332,107429,111683
737fcf3ffd,12,1,1,5,1,1,1,1,3,3,6,1,1,2,2,1,1,1,1,3,1,3,14,12,216542,9031,2108,41564,3354,9372,4188,3401,2404,15907,27049,816,5937,10929,97536,3549,6593,1935,12991,28351,4214,21332,107429,111683
